,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
12762,3757.83,3216.0,5982.53,-6655.82,-17394.8,9159.09,862.974,1228.66,156.416
12763,2204.81,415.896,4887.87,-5811.52,-19070.7,11933.8,-1481.23,1061.89,-5859.24
12764,682.55,284.695,1196.07,-2501.42,-5486.38,2896.99,-338.059,323.76,-2941.8
12765,541.038,113.982,2209.11,-2743.84,-12225.1,7539.62,-1405.87,570.25,-5400.83
12766,415.622,118.34,1953.81,-3471.84,-10764.4,7234.84,-1174.65,482.633,-5205.67
12767,535.674,152.093,2853.01,-4160.84,-16986.1,10208.8,-1891.98,764.131,-8525.22
12768,995.746,197.254,2876.12,-3932.83,-13510.8,9640.53,-1141.49,656.626,-4218.89
12769,5357.86,4524.92,6486.76,-6424.42,-15516.6,9680.11,2306.12,1506.27,7921.06
12770,3823.21,2314.68,4879.99,-6003.56,-17741.4,9449.69,-131.318,1178.94,-2229.73
12771,495.892,112.674,2267.3,-4403.67,-12054.3,8848.37,-1490.8,600.044,-5624.54
12772,19358.3,1397610.0,13910.6,-12040.9,-42822.0,25411.5,4151.17,3912.07,1409490.0
12773,2593.65,1095.76,5280.69,-5035.54,-20394.7,11797.2,-1159.28,1211.99,-4610.21
12774,499.528,108.064,2434.76,-3522.8,-13522.8,9436.96,-1560.51,648.102,-5478.73
12775,5342.25,1553.58,5789.97,-6940.04,-17994.7,11702.6,310.888,1168.84,933.401
12776,439.829,104.842,1793.25,-2352.83,-9231.81,5704.4,-893.4,424.363,-4011.35
12777,674.556,2117.29,3044.31,-3703.35,-16421.3,10175.6,-884.393,770.725,-4226.56
12778,2733.99,1626.54,5670.65,-5374.98,-19108.4,12660.4,-600.788,1094.05,-1298.58
12779,1343.47,230.728,3474.41,-14667.2,-3583.81,9676.53,-826.069,590.016,-3761.95
12780,1127.56,247.94,3290.9,-4571.1,-12717.7,8520.47,-1153.97,651.772,-4604.16
12781,333.685,88.8787,1366.43,-2104.94,-5998.78,2818.8,-617.44,303.64,-3809.73
12782,873.872,208.568,3850.11,-5510.83,-20846.6,11940.1,-2645.26,1037.09,-11093.0
12783,6190.86,5051.32,9694.32,-9418.63,-35315.4,21506.5,879.406,2385.85,974.195
12784,731.467,164.237,3344.82,-4683.89,-18546.4,13186.6,-1994.23,833.862,-6963.59
12785,304.503,88.7037,1715.66,-2683.04,-10241.9,7433.54,-963.456,434.063,-3911.97
12786,518.027,125.63,2254.54,-3380.63,-11225.5,6193.08,-1427.45,580.776,-6361.57
12787,1734.51,638.962,3446.0,-3886.33,-16294.8,9341.11,-1575.17,838.971,-5756.73
12788,9908.48,3133.39,10977.9,-10499.2,-42409.7,28355.6,296.596,2724.66,2487.72
12789,4342.77,2790.25,5617.76,-7173.61,-21712.0,14256.1,142.31,1327.69,-408.744
12790,22735.0,11237.8,14169.9,-10135.1,-36217.8,21824.5,12216.5,4966.71,40797.6
12791,14091.5,5527.65,13108.4,-9878.31,-29201.1,18020.9,4577.17,2755.43,19001.7
12792,683434.0,2269870.0,56640.7,-21266.0,-87934.8,75024.8,1098550.0,261360.0,4335680.0
12793,995.375,222.044,2888.53,-5226.26,-9329.51,6070.86,-872.173,517.074,-4734.06
12794,6490.72,2680.65,6937.11,-6306.97,-22612.2,12210.0,1005.65,1697.47,2102.5
12795,4583.12,1076.3,7262.73,-7886.86,-29022.2,18805.4,-1608.7,1669.62,-5120.6
12796,623.844,150.665,1897.41,-2065.86,-8694.67,4826.85,-882.313,417.914,-3726.16
12797,676.468,177.616,2291.0,-5002.34,-9035.47,5066.66,-1035.73,515.603,-6346.19
12798,344.228,93.3061,1277.85,-2300.32,-6321.74,3908.21,-602.721,320.027,-3281.16
12799,384.083,75.1078,1180.17,-2752.67,-5426.79,4603.29,-537.732,264.634,-2209.92
12800,1136.26,204.37,3581.11,-4429.39,-13172.3,8308.8,-1056.55,693.468,-4734.21
12801,595.492,137.439,2322.22,-3175.39,-10218.6,6336.79,-1039.64,505.362,-4536.28
12802,18595.7,5203.99,14341.7,-8851.6,-42606.3,-34474700.0,6284.95,3788.21,-34478000.0
12803,423567.0,1.62334e+20,14137.5,-28106.3,-18123.6,10632.4,168618000000.0,5783360000000000.0,1.6234e+20
12804,73481.2,91946.4,20863.2,-11135.3,-49895.8,27607.4,66636.8,17048.3,236552.0
12805,2019.36,1348.68,4794.6,-7203.19,-18963.3,12781.0,-1406.77,1219.89,-5409.73
12806,602.722,183.015,2710.57,-3940.63,-13122.4,6700.45,-1498.63,711.516,-7653.34
12807,362.685,106.995,2211.23,-2876.6,-12680.1,7685.37,-1362.52,572.663,-5980.24
12808,904.432,239.953,4016.61,-6151.56,-20961.6,12524.5,-2329.53,1043.87,-10713.3
12809,2933.84,3498.72,5985.01,-7996.61,-23526.3,15814.5,-517.742,1441.91,-2366.63
12810,1381.22,280.951,4807.03,-6862.13,-22584.2,15286.1,-2437.86,1111.94,-9016.94
12811,8720.75,3611.53,9407.12,-10679.3,-34005.8,19747.9,845.994,2362.61,10.764
12812,3705.41,1830.14,4962.86,-7234.65,-20852.2,13032.3,-762.561,1221.83,-4096.9
12813,8667.03,4492.95,7551.86,-9884.2,-18131.0,12300.0,2435.71,1825.37,9257.73
12814,896.148,191.297,3991.29,-6109.79,-18938.7,11858.7,-2190.62,962.474,-9339.23
12815,339.597,63.7947,1357.14,-1196.38,-7865.06,5456.65,-786.091,384.834,-2245.52
12816,8527.33,2989.52,13891.8,-15406.7,-46202.5,29129.8,-809.959,3523.84,-4356.88
12817,1263.88,290.504,4946.43,-6000.94,-23535.2,14109.0,-2540.32,1252.07,-10214.6
12818,857.838,154.994,3217.64,-4304.3,-16102.9,9775.96,-1818.93,766.623,-7453.03
12819,585.426,139.179,1815.61,-2298.76,-6787.61,3682.76,-664.483,343.462,-3184.41
12820,666.36,124.14,2300.72,-3652.06,-10337.9,8414.69,-985.434,525.473,-2944.0
12821,1438.14,333.736,5204.23,-6788.84,-25198.3,15057.8,-2721.87,1284.71,-11390.4
12822,1717.75,1660.91,3560.57,-4361.71,-15162.4,9113.3,-573.223,854.273,-3190.57
12823,1769.72,455.993,3396.13,-4584.05,-15339.6,9719.35,-1186.82,829.555,-4939.69
12824,1778.05,496.254,3154.84,-3203.8,-14101.9,8315.83,-921.82,726.902,-3755.65
12825,1829.88,1561.39,4969.92,-6218.63,-25965.5,18281.2,-2012.0,1217.28,-6336.47
12826,9589.58,3950.2,10392.8,-10483.7,-35488.0,22018.9,796.588,2993.0,3769.38
12827,3479.37,696.588,8398.34,-9759.25,-31444.4,19252.7,-2682.5,1928.66,-10130.4
12828,1984.62,1523.73,4854.67,-6615.11,-21437.9,11049.5,-1589.58,1238.22,-8991.78
12829,1140.05,236.06,3329.23,-5009.98,-14919.3,8591.68,-1506.47,752.31,-7386.43
12830,263.899,79.3563,1467.28,-2487.54,-8079.03,4476.58,-1058.42,433.068,-4904.81
12831,1329.96,376.787,4721.16,-5652.78,-24372.3,14603.1,-2872.44,1219.07,-10647.4
12832,265965.0,623872000.0,38683.2,-19821.4,-64257.2,49526.6,2352750.0,214000.0,626709000.0
12833,5020.67,1316.06,7853.44,-7329.91,-30693.4,18820.7,-1470.08,1852.18,-4630.31
12834,436.255,106.807,1943.79,-3974.46,-10711.2,7450.95,-1235.13,499.008,-5483.99
12835,277.288,66.3565,1202.48,-1164.02,-6224.78,3327.24,-627.01,324.545,-2817.91
12836,298275.0,419449.0,42203.6,-12189.2,-82293.6,64209.5,364249.0,105286.0,1199190.0
12837,94592.9,1.94009e+17,18068.5,-12584.3,-44257.1,27858.1,36643500000000.0,73610.2,1.94045e+17
12838,17296.8,6024.92,13571.9,-11494.2,-39685.2,27206.6,7569.97,4098.37,24589.1
12839,4555.51,3556.16,6624.98,-8999.71,-18122.3,14437.0,851.28,1444.18,4347.11
12840,38769.5,18767.7,16910.1,-12481.8,-43049.2,27042.2,22452.6,7947.05,76358.1
12841,56110.8,33179.2,18709.6,-12940.5,-42459.2,27734.2,38806.1,14148.0,133288.0
12842,331.47,84.1011,1927.96,-1452.84,-10682.3,7830.11,-1091.37,547.888,-2505.0
12843,47186.1,24223.8,25102.0,-13081.7,-62367.3,36754.6,30347.7,10898.2,99063.5
12844,6601.47,1911.83,9018.0,-8318.57,-24800.4,15174.9,-50.9057,1704.85,1241.16
12845,1157.21,174.422,3105.5,-4535.97,-9832.7,7070.44,-707.461,518.053,-3050.51
12846,626.033,155.01,1780.43,-2906.61,-9233.38,6731.07,-783.308,396.883,-3233.87
12847,937.229,365.44,3374.24,-3662.21,-17653.5,11311.9,-1874.7,841.539,-6360.03
12848,302.411,96.0887,1642.23,-2916.78,-8554.02,4461.42,-1002.66,421.572,-5549.74
12849,1946.89,544.569,3374.52,-3691.65,-15707.2,9137.49,-1225.49,784.458,-4836.41
12850,31253.2,2645270.0,14596.9,-9910.48,-41360.5,28309.8,991850000000000.0,9024.48,991850000000000.0
12851,34184.7,18512.9,18638.5,-9890.81,-52338.8,34100.7,21084.4,7595.67,71887.2
12852,1126.98,225.272,4755.73,-7053.26,-25194.6,18122.4,-2903.63,1262.87,-9658.15
12853,2833.33,518.222,6422.23,-7226.82,-24542.3,15056.9,-2007.34,1395.77,-7550.01
12854,1054.17,228.283,3021.28,-3937.74,-11699.2,7084.15,-987.512,644.886,-4591.69
12855,521.878,117.159,1432.41,-2629.23,-6483.22,4374.42,-611.388,330.882,-2947.1
12856,2649.78,587.938,6139.43,-8293.83,-26200.7,17515.8,-2024.27,1477.51,-8148.41
12857,829.381,199.069,3873.42,-5192.69,-21939.2,13913.6,-2511.54,1051.25,-9776.72
12858,629.467,148.027,1759.1,-3620.29,-5464.39,3224.99,-652.25,338.946,-3636.39
12859,20049.8,10774.1,13031.6,-9619.17,-33039.3,21080.1,11232.6,4327.49,37837.2
12860,460.84,112.324,1719.61,-3013.64,-8587.34,6100.99,-751.212,399.959,-3558.46
12861,792.665,168.031,3020.61,-4891.87,-17028.8,11126.0,-2032.05,808.084,-8037.28
12862,293.747,83.6348,1590.42,-1865.94,-7843.68,4731.22,-746.465,365.151,-3391.91
12863,627.519,174.074,2858.36,-6442.82,-13314.0,8060.9,-1810.77,772.791,-9073.92
12864,305.438,66.9601,1314.44,-2328.91,-5761.05,4090.91,-574.676,312.306,-2574.59
12865,1543.09,312.278,5598.64,-8449.16,-26128.8,20147.9,-2560.37,1261.89,-8274.54
12866,21068.7,8872.79,14344.7,-9989.15,-45028.4,32541.8,10722.3,4720.23,37253.0
12867,4495.72,1087.5,6530.8,-4668.81,-19977.9,10794.5,-99.2539,1187.08,-650.309
12868,580.7,132.918,1838.42,-2902.58,-6503.7,3737.89,-621.46,331.014,-3406.8
12869,652.722,154.188,1959.05,-2526.19,-6411.21,2669.12,-602.54,353.389,-3751.48
12870,531.08,123.105,1797.75,-3243.46,-5861.87,2891.54,-626.882,356.379,-4032.37
12871,621.107,124.878,1733.84,-2822.5,-6304.17,3334.47,-669.183,334.814,-3646.74
12872,848.519,192.427,2583.94,-3688.96,-13119.3,8944.4,-1186.13,573.123,-4852.01
12873,3002.94,1867.03,6390.19,-7188.25,-26132.4,17191.5,-1080.39,1533.2,-4416.17
12874,1533.56,1325.26,4709.98,-5330.41,-22525.7,16183.1,-1330.73,1045.6,-4389.28
12875,1905.48,442.556,6167.36,-6671.91,-28245.1,17686.6,-2651.66,1471.41,-9895.27
12876,80216.9,43453.9,21100.5,-9076.33,-46751.7,29228.3,62739.6,15146.7,196058.0
12877,2857.31,666.695,5090.0,-7179.48,-18134.9,8413.51,-1627.99,1150.85,-8764.06
12878,330.783,96.9048,1753.88,-2417.2,-10328.5,5834.45,-1138.87,470.365,-5398.22
12879,1194.55,223.884,3401.18,-5138.85,-15362.6,10659.2,-1563.32,742.341,-5843.66
12880,148680.0,176101.0,25738.1,-8105.32,-52489.4,39230.4,143158.0,39744.7,512057.0
12881,788.677,163.657,3206.09,-4547.35,-17975.8,11591.7,-2170.61,903.354,-8040.26
12882,2552.91,2256.81,5159.54,-6460.57,-22943.7,16160.2,-645.378,1258.94,-2661.23
12883,353.628,65.7001,1155.86,-3523.22,-5124.65,3867.84,-634.122,299.501,-3539.46
12884,704.888,168.5,3329.1,-5156.45,-15895.6,9489.56,-1928.33,793.745,-8494.59
12885,316194.0,190369000.0,33808.7,-14432.5,-57040.8,43378.3,74958400.0,96726.3,265746000.0
12886,797.108,195.983,3863.51,-5964.63,-21621.7,14374.2,-2559.61,1016.84,-9898.34
12887,880.846,241.181,3996.86,-6325.7,-21033.2,12003.9,-2539.53,1016.08,-11759.6
12888,901.339,219.223,3901.57,-6216.56,-20841.1,13192.6,-2504.24,1020.44,-10326.7
12889,817.279,193.988,3971.73,-4846.41,-21593.8,13698.6,-2533.96,1031.43,-9261.19
12890,661.992,161.941,2401.24,-3677.93,-13462.6,7151.87,-1638.44,669.014,-7732.91
12891,1240.22,3460.29,2482.73,-2596.11,-8928.16,5113.26,906.8,553.159,2232.18
12892,9261.38,4721.36,8031.76,-9001.56,-23330.9,17365.5,3725.54,2243.98,13017.0
12893,434731.0,2.31686e+20,52300.8,-28850.0,-77846.2,70396.0,232934000000.0,204486.0,2.31686e+20
12894,963.593,223.183,2263.72,-3670.57,-10659.6,6143.69,-1148.78,550.261,-5334.49
12895,890.975,214.113,4221.21,-6134.68,-20772.1,12384.0,-2548.37,1016.21,-10728.6
12896,546.702,172.081,3117.77,-3839.67,-17859.7,10583.5,-2018.22,826.179,-8471.31
12897,1679.77,343.493,3577.8,-4319.21,-13964.7,8454.87,-1371.69,673.161,-4926.48
12898,473.649,136.667,2625.73,-4161.38,-13833.6,8209.31,-1722.65,716.922,-7555.36
12899,318.038,88.2128,920.181,-1701.24,-4616.89,2579.27,-456.451,219.577,-2649.3
12900,1361.96,1629.27,3094.07,-4942.22,-10900.5,7958.1,-123.154,628.652,-1293.83
12901,366.208,96.2889,1895.14,-2941.51,-11360.2,7229.26,-1272.17,523.644,-5463.37
12902,1562.43,585.148,2694.79,-4167.06,-12284.1,7593.29,-821.781,670.784,-4166.48
12903,2599.1,796.975,4976.11,-6649.68,-15206.8,7899.05,-1286.64,1092.96,-5778.89
12904,786.918,189.867,3294.66,-4577.27,-17203.8,7920.44,-2262.95,882.748,-10969.4
12905,2399.02,1411.39,3609.49,-4343.78,-10580.4,4774.97,41.9507,720.713,-1966.61
12906,169887.0,274342.0,28351.7,-12809.9,-53532.0,40668.6,184134.0,51998.6,683040.0
12907,58410.9,1.77525e+17,13596.7,-8655.29,-36027.5,24064.3,4199690000000.0,12028.8,1.77529e+17
12908,2120.59,445.157,5533.65,-7211.93,-20623.7,12550.0,-1961.13,1156.29,-7991.07
12909,2170.67,578.781,4948.66,-5835.25,-20747.0,10492.8,-1909.47,1246.59,-9054.2
12910,627.194,165.419,3151.87,-4580.27,-16523.2,11085.1,-1822.15,765.427,-7130.53
12911,2183.3,396.371,5792.37,-6444.54,-25057.8,14925.4,-2092.67,1331.96,-8965.56
12912,2589.0,481.569,6246.39,-6800.14,-25931.0,15737.0,-2069.71,1401.4,-8345.44
12913,583.835,131.667,2148.93,-3426.49,-11255.9,7299.02,-1319.94,539.362,-5299.47
12914,336.534,83.2634,1559.93,-2147.62,-7619.22,5221.39,-824.866,430.327,-2960.26
12915,583.982,145.399,2788.45,-3716.14,-15637.1,9139.47,-1832.0,729.627,-7798.27
12916,1985.68,494.96,3887.78,-8092.44,-14622.8,8933.79,-1554.72,915.241,-8052.55
12917,6620.85,3159.72,7731.66,-7053.62,-20271.9,13105.9,1772.99,1662.05,6727.73
12918,17106.8,6426.57,13701.8,-9023.09,-43752.8,27975.4,5752.23,4069.2,22256.1
12919,125389.0,6.4598e+18,12224.1,-20328.1,-11468.7,14388.5,5376860000.0,100952.0,6.4598e+18
12920,700.635,151.709,2483.74,-6690.85,-12300.8,9612.33,-1464.85,673.55,-6834.55
12921,2151.78,499.74,4579.91,-6274.56,-16810.6,7721.06,-1331.53,989.612,-8474.63
12922,8656.55,5326.74,8894.19,-4258.0,-30010.1,22626.6,3866.99,2842.05,17945.1
12923,4125.21,1993.65,5970.76,-13239.8,-13254.2,13155.5,198.867,1232.83,182.789
12924,1136.16,270.148,3120.28,-5305.18,-12953.0,9063.96,-1173.91,703.1,-5138.39
12925,2712.23,2735.78,6966.45,-7802.67,-28697.0,19471.6,-1432.53,1567.4,-4478.8
12926,19534.6,11140.2,12396.1,-7141.99,-30765.2,17316.3,11061.3,3782.0,37323.2
12927,12233.0,5641.22,11132.6,-6701.61,-32124.4,17740.8,4948.5,3145.86,16015.9
12928,10219.6,2163.05,10590.7,-7673.23,-31221.9,17314.1,1887.07,2560.6,5840.03
12929,19763.4,14005.2,10416.0,-39087.2,12210.2,5109.48,10817.5,4050.48,37285.0
12930,4814.62,928.01,8034.07,-9063.96,-27792.8,15221.2,-1475.99,1622.31,-7712.58
12931,21948.9,15237.5,13643.6,-14228.1,-36156.4,23723.9,12010.3,4067.59,40247.2
12932,8358.8,3945.91,8058.31,-11881.2,-17467.8,15351.8,3215.47,1888.78,11470.1
12933,845.415,178.165,3384.79,-4821.07,-17026.7,10271.9,-1850.7,826.079,-8192.1
12934,2209.82,1686.18,3215.76,-4113.54,-13257.1,7037.72,14.0592,831.136,-2376.01
12935,1046.38,316.644,2806.43,-4027.86,-13341.0,8205.95,-1279.98,700.517,-5572.94
12936,1577.45,308.901,4736.72,-5868.92,-23581.3,15727.6,-2345.99,1130.96,-8314.52
12937,1350.3,269.69,4771.78,-6211.65,-23610.3,16200.9,-2400.4,1150.97,-8478.68
12938,2968.59,1602.68,6277.67,-6439.41,-29036.9,20269.9,-1841.95,1560.61,-4638.87
12939,961.953,181.455,2517.77,-3448.08,-11999.3,7786.86,-1011.82,576.78,-4434.39
12940,12770.2,5289.38,13357.4,-11828.9,-41496.5,28229.6,3082.48,3911.67,13315.3
12941,135536.0,141456.0,24666.8,-13731.5,-57281.7,37836.5,105124.0,34775.9,408382.0
12942,7126.36,2192.74,8554.22,-20477.1,-13394.9,4827.71,-581.233,1563.18,-10189.0
12943,1019.5,201.054,2973.29,-3918.27,-12183.2,8698.43,-991.762,588.804,-3612.2
12944,1038.79,235.804,5005.53,-7620.24,-24537.9,17246.3,-2866.73,1293.22,-10205.2
12945,4560.4,2030.86,8939.55,-11805.6,-32420.5,18926.2,-1638.45,2310.35,-9097.21
12946,2904.38,1625.17,6003.68,-5485.26,-20203.0,12592.5,-690.044,1305.49,-1947.08
12947,2587.21,671.304,4947.05,-5350.65,-18287.3,10533.5,-1199.86,1015.17,-5083.56
12948,310857.0,337752000.0,36644.8,-21949.3,-58285.2,55492.1,15553400000.0,224917.0,15891700000.0
12949,21374.2,10768.4,14242.1,-9007.39,-36433.3,21201.8,10100.7,4557.22,36803.6
12950,11632.8,5115.86,12794.8,-12241.0,-42507.2,27032.4,1871.27,2947.54,6646.49
12951,6219.21,2755.45,10358.5,-34681.5,-15378.9,27493.6,-793.737,2373.13,-1654.2
12952,1865.14,2874.51,2697.49,-3643.26,-11572.2,5727.35,544.672,634.952,-871.336
12953,3915.77,997.82,7463.75,-8811.37,-26864.9,16335.8,-1930.91,1651.98,-7242.06
12954,29702.5,7.72574e+17,13740.5,-8376.58,-31082.2,19087.3,17121.6,5666.03,7.72574e+17
12955,921.221,195.228,2631.32,-3496.89,-12201.8,7599.68,-1163.73,568.538,-4946.48
12956,3567.84,846.626,8017.6,-16059.2,-32077.3,23576.7,-3177.82,2008.18,-13297.4
12957,3615.73,760.962,8296.84,-17131.3,-31064.7,23657.1,-3234.43,2034.99,-13064.8
12958,3831.94,886.771,8411.48,-16220.5,-31722.6,23549.4,-3103.41,2057.26,-12309.7
12959,551.567,143.628,2499.33,-4394.4,-13007.4,8851.36,-1374.35,629.504,-6100.75
12960,2122.7,494.712,6437.71,-6277.26,-27452.1,15327.0,-2887.16,1427.19,-10807.2
12961,893.512,181.598,3657.26,-6157.73,-17806.3,12329.9,-2083.84,924.287,-8061.36
12962,616.951,168.342,2323.15,-5092.5,-9538.53,5760.69,-1045.01,533.6,-6273.31
12964,8285.71,5545.8,8709.99,-7924.95,-26902.2,18243.9,2940.59,2110.14,11009.0
12965,406.325,102.102,1824.16,-4006.4,-9333.45,6499.13,-1189.8,478.163,-5219.78
12966,400.425,100.053,1826.84,-4082.87,-9236.26,6453.68,-1184.6,477.725,-5245.01
12967,402.217,96.8556,1841.86,-4002.05,-9350.0,6511.53,-1179.57,476.71,-5202.46
12968,392.159,99.5585,1833.41,-4203.25,-9252.3,6525.85,-1197.88,471.936,-5330.51
12969,411.494,97.5949,1823.99,-3980.2,-9364.59,6484.02,-1195.4,472.069,-5251.02
12970,401.583,100.096,1838.6,-4011.78,-9323.28,6496.79,-1191.13,472.816,-5216.31
12971,400.237,97.6147,1836.88,-3967.55,-9391.07,6426.51,-1182.22,475.24,-5304.35
12972,399.196,100.893,1836.58,-3952.07,-9289.11,6215.31,-1191.99,475.74,-5405.46
12973,407.761,97.7119,1844.17,-3975.47,-9341.1,6484.02,-1182.49,476.61,-5188.78
12974,396.102,98.5941,1831.57,-4058.65,-9318.38,6531.1,-1184.08,471.905,-5231.83
12975,403.695,99.1489,1833.04,-4020.64,-9367.95,6599.25,-1198.16,475.879,-5175.73
12976,385.465,96.8755,1811.43,-4035.75,-9338.79,6522.48,-1197.54,477.14,-5278.68
12977,393.095,99.782,1817.73,-4040.59,-9327.52,6521.32,-1192.87,478.932,-5250.12
12978,404.32,98.6367,1842.56,-4028.54,-9357.01,6568.86,-1190.93,476.74,-5185.35
12979,404.823,97.9526,1845.84,-4027.61,-9362.7,6573.41,-1190.7,476.529,-5182.45
12980,405.61,100.066,1846.89,-4057.56,-9339.88,6576.52,-1185.89,481.507,-5172.74
12981,423.807,101.588,1859.01,-4051.78,-9373.65,6580.81,-1183.32,474.803,-5168.73
12982,405.89,99.3233,1840.93,-4036.15,-9355.1,6564.02,-1191.61,479.747,-5192.95
12983,398.763,105.629,1833.62,-4017.07,-9390.22,6543.6,-1192.84,478.54,-5239.98
12984,423.905,101.223,1863.12,-4050.38,-9327.25,6555.32,-1190.91,477.338,-5147.64
12985,395.18,102.568,1838.51,-3950.73,-9450.01,6479.96,-1203.33,472.291,-5315.57
12986,409.428,103.147,1861.38,-3964.09,-9357.39,6313.48,-1201.84,475.976,-5359.91
12987,401.828,98.8576,1873.26,-3990.33,-9426.28,6573.05,-1193.06,475.778,-5186.9
12988,416.022,105.125,1868.16,-4029.44,-9289.09,6509.33,-1192.7,476.872,-5135.73
12989,401.836,97.2497,1842.81,-4171.0,-9245.69,6797.35,-1185.2,476.226,-4986.42
12990,399.8,96.8683,1848.37,-4134.32,-9289.21,6767.38,-1183.93,480.742,-5014.3
12991,395.59,98.5084,1829.19,-4103.91,-9239.37,6595.74,-1181.53,478.866,-5126.92
12992,403.894,100.838,1827.58,-4118.69,-9273.51,6582.41,-1192.76,479.21,-5191.03
12993,390.296,100.354,1835.39,-4037.31,-9330.53,6608.83,-1191.83,474.661,-5150.14
12994,422.616,98.7641,1838.83,-4119.35,-9230.75,6589.13,-1182.99,479.686,-5104.06
12995,402.204,99.5126,1827.42,-4076.42,-9254.75,6576.18,-1195.63,476.409,-5145.07
12996,405.718,105.129,1821.33,-4044.89,-9327.44,6604.6,-1186.56,473.642,-5148.46
12997,408.866,105.498,1832.64,-4035.99,-9306.67,6581.92,-1191.57,476.762,-5128.54
12998,392.116,98.979,1816.7,-4096.94,-9213.4,6577.82,-1198.84,473.981,-5149.57
12999,388.814,100.516,1844.63,-3984.92,-9356.53,6494.03,-1189.28,474.249,-5228.49
13000,409.699,99.2984,1855.19,-4055.22,-9275.03,6505.15,-1187.75,477.573,-5171.09
13001,424.445,192.367,1842.57,-4310.48,-9103.75,6516.17,-1192.17,476.142,-5154.71
13002,400.029,98.1138,1838.2,-4052.41,-9296.05,6503.99,-1190.1,482.749,-5215.48
13003,401.46,109.91,1844.82,-4018.47,-9403.16,6570.25,-1169.98,477.072,-5188.1
13004,402.691,99.5965,1838.06,-4009.13,-9367.33,6558.81,-1190.37,475.431,-5192.24
13005,434.148,99.8146,1863.49,-4011.32,-9394.68,6579.31,-1186.58,477.437,-5138.38
13006,427.285,100.392,1850.24,-4004.32,-9415.12,6581.07,-1193.64,475.754,-5178.34
13007,425.888,99.5446,1848.55,-4004.63,-9412.0,6577.54,-1195.44,474.164,-5186.38
13008,430.675,100.53,1852.23,-4006.76,-9409.07,6576.5,-1190.44,474.632,-5171.72
13009,403.612,103.643,1821.59,-4036.04,-9315.82,6530.57,-1187.59,476.743,-5203.29
13010,400.637,101.376,1816.56,-3996.2,-9346.69,6507.32,-1185.29,475.888,-5226.39
13011,396.532,103.356,1815.42,-3997.86,-9315.94,6284.49,-1196.22,472.078,-5438.15
13012,390.591,97.4716,1825.41,-4061.17,-9296.29,6531.12,-1189.33,476.494,-5225.71
13013,384.982,97.5992,1813.2,-4056.57,-9299.44,6533.48,-1190.05,474.488,-5242.31
13014,403.97,100.093,1846.59,-4051.37,-9305.26,6535.2,-1191.09,476.267,-5185.59
13015,404.171,98.4423,1841.42,-4054.13,-9301.12,6535.1,-1193.23,479.922,-5189.43
13016,409.455,101.636,1857.91,-4014.34,-9277.89,6474.41,-1182.84,475.497,-5156.17
13017,403.089,108.453,1822.65,-4020.5,-9298.88,6502.79,-1195.8,472.703,-5205.49
13018,418.786,100.73,1870.61,-4109.65,-9287.19,6553.82,-1179.62,476.77,-5155.76
13019,396.722,98.3835,1824.71,-4023.9,-9323.48,6516.49,-1196.93,475.879,-5232.12
13020,399.25,98.4535,1831.3,-4029.81,-9291.37,6502.46,-1196.5,476.938,-5209.27
13021,405.49,106.597,1841.25,-4041.75,-9346.54,6535.99,-1177.69,475.855,-5200.8
13022,411.365,100.471,1858.99,-4052.96,-9309.31,6538.64,-1177.96,480.141,-5150.63
13023,406.842,102.986,1846.33,-4365.15,-9027.11,6486.5,-1186.91,476.439,-5260.08
13024,403.299,99.6672,1842.56,-4356.88,-9048.04,6495.15,-1199.13,476.723,-5286.65
13025,399.686,96.272,1822.62,-3781.46,-9490.96,6510.09,-1195.95,475.447,-5164.26
13026,396.583,99.9001,1825.85,-3996.21,-9338.27,6478.53,-1172.85,477.664,-5228.8
13027,400.016,98.5162,1819.0,-4017.44,-9312.55,6491.02,-1188.0,476.707,-5232.73
13028,405.387,102.105,1845.4,-4291.11,-9119.61,6520.61,-1194.27,477.302,-5254.18
13029,400.1,100.051,1835.12,-3922.34,-9499.44,6573.07,-1197.54,477.912,-5233.07
13030,402.646,98.79,1838.56,-4019.14,-9328.92,6430.74,-1183.23,478.654,-5281.89
13031,395.417,99.1001,1807.43,-3862.96,-9345.11,6191.93,-1190.95,480.919,-5424.23
13032,392.715,96.4902,1802.66,-3988.63,-9338.7,6491.37,-1188.61,474.679,-5258.02
13033,411.165,98.1623,1827.3,-4033.18,-9261.22,6483.88,-1190.35,474.978,-5189.25
13034,388.541,98.0223,1820.8,-4243.52,-9206.86,6531.27,-1199.12,473.454,-5337.4
13035,401.69,98.7329,1836.39,-4169.54,-9278.24,6540.11,-1194.73,479.015,-5286.57
13036,387.478,96.286,1798.63,-4234.93,-9106.91,6706.27,-1179.95,471.966,-5061.16
13037,399.284,97.9668,1831.66,-3951.61,-9479.29,6566.58,-1190.74,476.389,-5249.76
13038,398.989,98.6583,1823.45,-4072.65,-9291.18,6505.21,-1181.51,477.552,-5241.49
13039,400.82,98.8495,1830.04,-4072.59,-9288.92,6506.71,-1177.65,478.312,-5224.43
13040,402.177,98.9652,1835.56,-4054.17,-9308.15,6451.32,-1180.98,476.984,-5278.28
